Market,Year,Dome,NumTeams,Attendance,Valuation,Households,Households Margin of Error,"Households Less Than $10,000","Households Less Than $10,000 Margin of Error","Households $10,000 to $14,999","Households $10,000 to $14,999 Margin of Error","Households $15,000 to $24,999","Households $15,000 to $24,999 Margin of Error","Households $25,000 to $34,999","Households $25,000 to $34,999 Margin of Error","Households $35,000 to $49,999","Households $35,000 to $49,999 Margin of Error","Households $50,000 to $74,999","Households $50,000 to $74,999 Margin of Error","Households $75,000 to $99,999","Households $75,000 to $99,999 Margin of Error","Households $100,000 to $149,999","Households $100,000 to $149,999 Margin of Error","Households $150,000 to $199,999","Households $150,000 to $199,999 Margin of Error","Households $200,000 or More","Households $200,000 or More Margin of Error",Households Median Income (Dollars),Households Median Income (Dollars) Margin of Error,Households Mean Income (Dollars),Households Mean Income (Dollars) Margin of Error,Households Household Income in the Past 12 Months,Families,Families Margin of Error,"Families Less Than $10,000","Families Less Than $10,000 Margin of Error","Families $10,000 to $14,999","Families $10,000 to $14,999 Margin of Error","Families $15,000 to $24,999","Families $15,000 to $24,999 Margin of Error","Families $25,000 to $34,999","Families $25,000 to $34,999 Margin of Error","Families $35,000 to $49,999","Families $35,000 to $49,999 Margin of Error","Families $50,000 to $74,999","Families $50,000 to $74,999 Margin of Error","Families $75,000 to $99,999","Families $75,000 to $99,999 Margin of Error","Families $100,000 to $149,999","Families $100,000 to $149,999 Margin of Error","Families $150,000 to $199,999","Families $150,000 to $199,999 Margin of Error","Families $200,000 or More","Families $200,000 or More Margin of Error",Families Median Income (Dollars),Families Median Income (Dollars) Margin of Error,Families Mean Income (Dollars),Families Mean Income (Dollars) Margin of Error,Families Family Income in the Past 12 Months,Married-Couple Families,Married-Couple Families Margin of Error,"Married-Couple Families Less Than $10,000","Married-Couple Families Less Than $10,000 Margin of Error","Married-Couple Families $10,000 to $14,999","Married-Couple Families $10,000 to $14,999 Margin of Error","Married-Couple Families $15,000 to $24,999","Married-Couple Families $15,000 to $24,999 Margin of Error","Married-Couple Families $25,000 to $34,999","Married-Couple Families $25,000 to $34,999 Margin of Error","Married-Couple Families $35,000 to $49,999","Married-Couple Families $35,000 to $49,999 Margin of Error","Married-Couple Families $50,000 to $74,999","Married-Couple Families $50,000 to $74,999 Margin of Error","Married-Couple Families $75,000 to $99,999","Married-Couple Families $75,000 to $99,999 Margin of Error","Married-Couple Families $100,000 to $149,999","Married-Couple Families $100,000 to $149,999 Margin of Error","Married-Couple Families $150,000 to $199,999","Married-Couple Families $150,000 to $199,999 Margin of Error","Married-Couple Families $200,000 or More","Married-Couple Families $200,000 or More Margin of Error",Married-Couple Families Median Income (Dollars),Married-Couple Families Median Income (Dollars) Margin of Error,Married-Couple Families Mean Income (Dollars),Married-Couple Families Mean Income (Dollars) Margin of Error,Nonfamily Households,Nonfamily Households Margin of Error,"Nonfamily Households Less Than $10,000","Nonfamily Households Less Than $10,000 Margin of Error","Nonfamily Households $10,000 to $14,999","Nonfamily Households $10,000 to $14,999 Margin of Error","Nonfamily Households $15,000 to $24,999","Nonfamily Households $15,000 to $24,999 Margin of Error","Nonfamily Households $25,000 to $34,999","Nonfamily Households $25,000 to $34,999 Margin of Error","Nonfamily Households $35,000 to $49,999","Nonfamily Households $35,000 to $49,999 Margin of Error","Nonfamily Households $50,000 to $74,999","Nonfamily Households $50,000 to $74,999 Margin of Error","Nonfamily Households $75,000 to $99,999","Nonfamily Households $75,000 to $99,999 Margin of Error","Nonfamily Households $100,000 to $149,999","Nonfamily Households $100,000 to $149,999 Margin of Error","Nonfamily Households $150,000 to $199,999","Nonfamily Households $150,000 to $199,999 Margin of Error","Nonfamily Households $200,000 or More","Nonfamily Households $200,000 or More Margin of Error",Nonfamily Households Median Income (Dollars),Nonfamily Households Median Income (Dollars) Margin of Error,Nonfamily Households Mean Income (Dollars),Nonfamily Households Mean Income (Dollars) Margin of Error,Nonfamily Households Nonfamily Income in the Past 12 Months
Cleveland,2013.0,0,1,1572926,570000000,864978.0,27325.0,848.4000000000001,303.30000000000007,595.7,309.69999999999993,1211.2,357.40000000000003,1126.5,366.00000000000006,1507.6000000000001,414.4,2069.3999999999996,453.90000000000003,1337.0000000000002,389.69999999999993,1361.5,348.2,422.3,262.3,417.99999999999994,235.79999999999995,5891437.0,599344.0,7527453.0,620598.0,3044.0,539989.0,23264.0,568.1999999999998,339.4,394.3999999999999,340.70000000000005,853.4000000000001,399.3,938.7,410.59999999999997,1442.7,488.20000000000005,2266.5,564.0999999999999,1610.7,494.09999999999997,1718.6,479.80000000000007,554.8999999999999,345.2,552.6,310.29999999999995,7199375.0,727903.0,8817554.0,768895.0,3182.9000000000005,380622.0,22807.0,174.39999999999998,390.9,158.1,386.9000000000001,595.4999999999999,436.7999999999999,813.6,440.40000000000003,1378.5000000000002,584.6999999999999,2417.2999999999997,685.6,1879.1,630.3000000000001,2121.7999999999997,635.7,688.6,451.90000000000003,673.3000000000001,419.3,8449776.0,886290.0,597354.0,29290.0,324989.0,28108.0,1456.1,721.4000000000002,991.1999999999999,671.3000000000001,2066.2,819.5000000000001,1586.3,806.5999999999999,1720.1000000000001,803.2,1595.2000000000003,738.5,728.4999999999999,622.1,531.4000000000001,577.8,108.5,554.0,116.7,570.8000000000001,3372399.0,719540.0,4498063.0,741519.0,2730.0
Cleveland,2012.0,0,1,1603596,559000000,865390.0,26736.0,841.4000000000001,288.40000000000003,614.3000000000001,313.1,1172.6999999999998,341.69999999999993,1121.8,363.0,1539.0,419.49999999999994,2112.8,471.0,1351.4,388.79999999999995,1329.8000000000002,347.4,416.20000000000005,251.49999999999997,401.40000000000003,225.20000000000002,5881267.0,651889.0,7475120.0,603742.0,2898.0,543000.0,23201.0,579.1,338.9,342.0,343.79999999999995,836.3000000000001,404.59999999999997,942.4,409.80000000000007,1484.7,494.90000000000003,2329.9000000000005,590.0,1638.3999999999999,499.29999999999995,1672.1999999999998,483.2,545.9,335.50000000000006,529.5,301.1,7199887.0,862839.0,8684131.0,754548.0,2974.2999999999997,385622.0,23030.0,153.89999999999998,359.4,171.2,372.40000000000003,544.9000000000001,474.09999999999997,782.1,439.49999999999994,1442.8,579.6,2510.3,691.8,1927.2,630.4999999999999,2054.5,623.7999999999998,676.2000000000002,427.3999999999999,637.6,391.49999999999994,8386209.0,942743.0,353129.0,21956.0,322390.0,27635.0,1483.2,726.6999999999999,1046.5,708.4,2052.7000000000003,840.9,1598.8,801.6999999999999,1738.6999999999998,827.8999999999999,1568.9,758.6,715.1,668.3000000000001,488.2,600.8000000000001,104.6,546.1000000000001,104.00000000000001,563.3000000000002,3389391.0,790722.0,4471898.0,745355.0,2619.2999999999997
Cleveland,2011.0,0,1,1840835,353000000,866341.0,27849.0,818.8000000000002,281.59999999999997,623.2000000000002,322.70000000000005,1125.8,356.59999999999997,1145.0999999999997,357.99999999999994,1585.0,433.09999999999997,2123.8000000000006,475.99999999999994,1357.1999999999998,386.8,1322.5999999999997,333.9,411.20000000000005,243.20000000000002,388.10000000000014,219.10000000000002,5880458.0,623657.0,7438341.0,616595.0,2810.9999999999995,547849.0,24185.0,556.5,351.8,355.20000000000005,354.3999999999999,800.1999999999999,433.1,963.0,438.0999999999999,1511.9,525.1999999999999,2357.5,603.9000000000001,1642.2000000000003,513.5000000000001,1667.4000000000003,481.50000000000006,535.3999999999999,344.79999999999995,509.2999999999999,307.7,7186648.0,849518.0,8615869.0,770594.0,2865.4,390805.0,23891.0,142.89999999999998,374.9000000000001,188.7,395.5,538.6999999999999,480.7,802.6,467.10000000000014,1467.6000000000004,605.3000000000001,2551.9000000000005,701.1999999999999,1927.1000000000004,639.3999999999999,2018.5999999999997,607.9000000000001,650.4,439.0999999999999,612.3,393.4,8269578.0,1000274.0,272175.0,16041.0,318492.0,28143.0,1443.1,701.4,1096.3,730.0,1959.8,852.5,1628.6,795.9000000000001,1768.3000000000002,828.5000000000001,1599.3999999999999,747.6,734.2,629.4,463.0999999999999,579.8000000000002,105.70000000000002,549.7,101.6,573.3000000000002,3457831.0,803925.0,4482922.0,764052.0,2564.3
Dallas,2021.0,1,1,2110258,2050000000,2703428.0,143702.0,1198.1,965.8,826.2,911.8,1825.0,1016.5999999999999,2089.7,1107.1,3215.0,1286.6999999999998,4646.5,1416.2,3662.2,1292.5,4989.299999999999,1392.8,2269.4,1170.8,2677.7,1130.8000000000002,21579576.0,2445686.0,27416780.0,2514163.0,9746.0,1868983.0,127213.0,791.1,1226.5,514.2,1064.4,1279.9,1167.3,1849.5,1242.3000000000002,3004.5999999999995,1536.1,4609.1,1756.4,3728.4,1626.0,5572.299999999999,1835.8,2695.6,1532.0,3356.0,1517.8,25112077.0,3197017.0,31071844.0,3156585.0,10142.5,1385306.0,119794.0,366.30000000000007,1219.8,248.7,1128.7,781.1999999999999,1142.6,1293.9,1375.9,2718.8,1606.3,4260.7,1901.3999999999999,3981.7000000000003,1813.4,6473.2,2139.7000000000003,3202.2000000000003,1774.6,3972.2999999999997,1775.1,28788483.0,3722202.0,1364871.0,85367.0,834445.0,109472.0,2399.6,1982.8000000000002,1708.5,1852.1000000000001,3399.1,2139.8,3090.0,2119.8999999999996,3988.5,2271.2,5054.1,2407.3999999999996,3095.8,2174.5,2682.9,2064.3,926.6,1755.6,858.3000000000001,1701.6999999999998,12669770.0,2737615.0,17091562.0,3340314.0,8459.7
Dallas,2020.0,1,1,0,1800000000,2625974.0,143072.0,1261.3,738.3000000000001,844.0,710.7,1950.1,929.5,2195.5,954.6999999999999,3267.9,1142.0,4797.6,1278.1,3648.5000000000005,1152.3,4605.6,1223.7,2163.2,1002.2,2262.5,893.9000000000001,20032041.0,2323854.0,25572609.0,2341295.0,9459.0,1816266.0,123381.0,812.6000000000001,1042.6000000000001,535.3,855.7,1463.5,1116.6,1993.5,1172.7,3031.3,1372.0,4690.3,1594.1999999999998,3829.0,1493.6999999999998,5262.700000000001,1621.5,2543.3999999999996,1328.1,2840.6,1208.6,23380051.0,2902969.0,28964476.0,2989207.0,9789.6,1345170.0,115812.0,357.4,1144.6,263.2,1066.6999999999998,927.2,1182.4,1471.2,1286.6,2775.5,1567.6,4503.2,1785.2,4153.9,1797.1,6145.3,1987.2000000000003,3032.9,1650.6,3369.1000000000004,1559.0,26693358.0,3324550.0,1237835.0,82470.0,809708.0,106680.0,2570.3,1927.5000000000002,1830.2000000000003,1791.0,3437.0,2282.8,3049.0,2144.3,4053.2000000000003,2367.2,5019.1,2517.1000000000004,2882.6,2254.2,2488.1,2151.5,899.0,1814.4,772.6,1865.3000000000002,11975542.0,2589319.0,16166556.0,3211393.0,8333.2
Dallas,2019.0,1,1,2132994,1800000000,2563425.0,89680.0,1331.8000000000002,732.5,900.7,697.8000000000001,2057.3,889.9000000000001,2350.8,944.0,3297.3999999999996,1006.5999999999999,4851.7,1182.6,3695.5,1073.2,4414.3,1078.7,1978.1,922.0,2123.1,827.3000000000001,19463375.0,1802194.0,24813168.0,2025846.0,9179.400000000001,1778034.0,86936.0,885.4,1022.5999999999999,518.9000000000001,855.0999999999999,1620.1999999999998,1112.8,2147.6000000000004,1200.0,3158.7999999999997,1309.1,4731.4,1488.8000000000002,3824.3,1421.1,5062.700000000001,1452.9,2376.1000000000004,1252.0,2676.1,1133.3999999999999,22344239.0,2307122.0,28042640.0,2621039.0,9447.7,1311014.0,87861.0,365.3,1085.3,280.6,1071.6999999999998,1068.0,1223.4,1628.2,1344.9,2820.6,1466.6,4684.7,1714.6000000000001,4191.4,1693.2999999999997,5936.1,1748.3,2836.4,1533.8,3187.6000000000004,1454.5,25585599.0,2711361.0,1614641.0,100255.0,785391.0,83434.0,2712.7,1829.5,1929.4,1733.7,3434.1,1930.7,3187.0,2106.8,3990.9,2074.7,4885.0,2201.7,2927.2999999999997,1992.8,2357.0,1977.6999999999998,797.4000000000001,1705.4,681.9,1741.9,11584165.0,2333505.0,15667692.0,2825235.0,8158.4
Dallas,2018.0,1,1,2107107,1700000000,2520609.0,86009.0,1382.2,703.2,990.1999999999999,684.8000000000001,2224.0,895.0,2447.0,946.1,3369.1000000000004,1074.6,4964.1,1173.1,3575.3999999999996,1035.0,4259.2,1081.1999999999998,1829.9,871.3,1960.3,783.0,18581655.0,1774254.0,23885517.0,1960123.0,8985.0,1751347.0,83803.0,927.8,1006.8,607.9000000000001,856.1999999999998,1742.3000000000002,1103.0,2255.8999999999996,1197.5,3265.5,1379.8,4862.900000000001,1473.0,3789.1,1373.9,4881.2,1437.6,2201.3,1187.5,2466.8999999999996,1095.1999999999998,21437207.0,2245957.0,26986284.0,2546553.0,9262.599999999999,1286677.0,84475.0,376.3,1036.7,310.5,1045.5,1210.6,1165.7,1786.2000000000003,1305.4,2926.7999999999997,1558.5,4900.8,1689.6,4147.0,1616.3000000000002,5737.0,1718.6,2651.2,1470.6,2953.3,1387.1000000000001,24563040.0,2606635.0,1609289.0,103553.0,769262.0,79818.0,2775.3999999999996,1757.7,2055.2999999999997,1758.7,3725.0,1958.5,3216.0,2014.5,3966.8999999999996,2041.1999999999998,4831.1,2220.6,2702.3,1864.3,2229.6,1897.0,704.3,1597.6,694.3000000000001,1634.8,11033504.0,2163597.0,15211542.0,2767404.0,7991.5
Dallas,2017.0,1,1,2507760,1600000000,2479516.0,83011.0,1464.0,756.6,1048.3000000000002,712.6999999999999,2439.8,910.4000000000001,2523.2,961.3000000000001,3488.1,1038.3,5097.6,1195.3000000000002,3367.1,1053.1,4095.1000000000004,1087.0,1700.3000000000002,853.7,1776.4,769.8,17803428.0,1706694.0,22901656.0,1878851.0,8912.899999999998,1724725.0,82407.0,1002.8,977.7,697.0999999999999,952.6999999999999,1985.8000000000002,1120.9,2346.7,1242.2,3278.3999999999996,1349.6,5057.799999999999,1471.6,3639.3,1405.5,4708.2,1409.0,2047.3999999999999,1163.5,2236.9,1081.6000000000001,20407579.0,2262169.0,25707355.0,2354982.0,9210.4,1260646.0,82021.0,402.9,962.0,364.5,912.1999999999999,1333.4,1075.4,1903.7,1231.1,3003.0,1389.1999999999998,5131.7,1613.4,4036.5,1555.7,5538.4,1621.7000000000003,2472.7,1330.2,2711.3999999999996,1279.3000000000002,23543925.0,2620567.0,1930890.0,120998.0,754791.0,78495.0,2897.8999999999996,1785.4,2107.5,1727.4,3835.5999999999995,1908.9,3240.7999999999997,1885.9,4055.1000000000004,1983.6999999999998,4900.599999999999,2152.7,2398.9,1698.4,2047.6,1683.0,653.9,1465.1000000000001,661.8,1504.3,10732823.0,2087554.0,14766982.0,2766800.0,7729.400000000001
Dallas,2016.0,1,1,2710402,1600000000,2436787.0,80131.0,1549.9,770.0,1136.3000000000002,706.7,2603.6,963.9,2598.5,895.3000000000001,3553.3999999999996,1048.2,5113.0,1196.8,3286.8999999999996,1063.8000000000002,3953.0,1074.2999999999997,1582.5,791.9000000000001,1621.5,737.4000000000001,17140313.0,1692733.0,21995289.0,1796935.0,8687.599999999999,1692401.0,79901.0,1072.1999999999998,1008.4000000000001,784.4,979.5000000000001,2137.5,1227.5,2429.4,1200.3000000000002,3271.5,1399.5,5138.5,1534.3,3575.0,1416.1,4606.0,1468.3,1938.5,1121.4,2049.5,1060.5,19683098.0,2090815.0,24761455.0,2271732.0,8950.8,1234479.0,80350.0,437.7,957.0,428.4,917.5,1464.4,1163.2,2028.6999999999998,1218.0,2969.8,1444.1,5324.4,1683.8000000000002,4005.5,1563.1,5418.0,1670.6999999999998,2338.3,1293.0,2484.7,1245.6,22647147.0,2468861.0,1374058.0,90188.0,744386.0,76381.0,3050.1,1771.8999999999999,2208.6,1582.0,4021.6000000000004,1992.5000000000002,3186.8999999999996,1801.6,4126.900000000001,1965.9,4909.3,2145.2,2178.0,1725.5,1905.1999999999998,1584.1,596.7,1450.3000000000002,616.1999999999999,1429.5,10179538.0,1978753.0,13958090.0,2527074.0,7713.6
Dallas,2015.0,1,1,2491875,1200000000,2393013.0,81627.0,1600.4,773.4999999999999,1200.9,704.3,2614.2,968.4000000000001,2620.1000000000004,903.3,3614.8,1051.9,5103.5,1215.0,3278.0,1011.2,3911.1000000000004,1018.8000000000001,1520.2,776.9,1536.5,734.4,16791216.0,1652096.0,21484283.0,1821951.0,8350.0,1661720.0,81561.0,1162.6,920.9,801.6000000000001,870.1,2188.4,1199.6,2478.4,1128.6,3370.1000000000004,1338.3,5087.9,1514.8000000000002,3571.5,1333.4,4544.8,1395.7,1851.5,1057.0,1941.7,1013.7,19222021.0,2153969.0,24164330.0,2352668.0,8580.8,1209905.0,81532.0,492.6,1000.6000000000001,452.4,983.7,1564.3000000000002,1257.0,1989.5,1304.1999999999998,3113.0,1496.0,5433.3,1760.6000000000001,3999.0,1618.5,5376.3,1730.0,2217.7,1350.6,2360.9,1281.5,13188947.0,1357300.0,1078073.0,66581.0,731293.0,78173.0,3060.2,1961.1000000000001,2334.0,1786.6000000000001,4048.7,2145.3,3259.0,1957.6999999999998,4127.8,2173.3,4825.5,2266.0,2138.9,1878.7,1966.9,1861.6000000000001,584.7,1551.3999999999999,554.7,1576.1999999999998,10169076.0,2172884.0,13531905.0,2413160.0,7370.299999999999
Dallas,2014.0,1,1,2718733,1200000000,2355587.0,81778.0,1585.6,774.0,1239.2,764.3,2623.0,975.0,2639.7,908.4000000000001,3613.8999999999996,1095.8,5136.3,1234.1999999999998,3301.3,1061.4,3908.9,1056.8,1488.7,761.9000000000001,1462.3,729.6,16589914.0,1673609.0,21165697.0,1763663.0,8008.1,1634904.0,80848.0,1167.6999999999998,1004.8,826.3,913.9000000000001,2154.0,1181.7,2516.3999999999996,1137.3000000000002,3394.2,1372.0,5168.2,1527.6,3607.8,1415.6,4516.199999999999,1437.5,1800.1999999999998,1018.7,1847.8000000000002,987.3000000000002,18978060.0,2143565.0,23758721.0,2269947.0,8207.2,1190844.0,80033.0,489.29999999999995,1054.4,472.19999999999993,1020.2,1544.0,1260.0,2026.0,1312.4,3139.8999999999996,1530.0,5490.1,1766.3000000000002,4044.8,1716.1999999999998,5339.6,1771.9,2185.7999999999997,1316.6,2269.3,1249.2,22023232.0,2628435.0,1209211.0,69274.0,720683.0,77400.0,2987.8,1896.6,2431.8,1794.9999999999998,4076.5,2171.8,3281.8999999999996,1981.6999999999998,4086.2000000000003,2202.2999999999997,4832.400000000001,2297.3,2138.2,1918.8000000000002,1945.3,1861.6,570.6,1567.3000000000002,549.2,1585.3000000000002,10224991.0,2292801.0,13537887.0,2447483.0,7069.0
Dallas,2013.0,1,1,3178273,825000000,2319985.0,82098.0,1593.2,769.3999999999999,1244.2,774.2,2672.3,953.0,2653.9,902.0,3672.8,1100.6,5089.6,1242.7,3327.2,1065.0,3872.4000000000005,1024.3,1473.0,780.9000000000001,1399.0,742.3,16567278.0,1643646.0,20894256.0,1746569.0,7670.400000000001,1610827.0,80267.0,1177.0,1003.7,809.2,929.6,2228.4,1151.6,2500.3,1128.2999999999997,3435.0,1362.8,5137.200000000001,1545.9,3637.7,1390.6,4508.1,1389.4,1785.1,1035.9,1782.5,1016.6000000000001,19012059.0,2274845.0,23547227.0,2298164.0,7867.5,1177666.0,79674.0,490.4,1044.1,471.2,1072.3,1609.9,1284.6,2018.1,1306.1999999999998,3215.5,1528.5,5451.0,1808.8000000000002,4104.8,1695.3000000000002,5308.7,1721.4,2153.1,1334.3,2176.6,1274.1999999999998,21942518.0,2699543.0,747548.0,42737.0,709158.0,77872.0,3018.2000000000003,1889.6999999999998,2508.4,1820.0,4001.4000000000005,2147.5,3354.7000000000003,2125.3,4207.4,2207.3,4731.6,2276.6,2138.2,1931.5,1890.1,1791.0,533.8,1598.8,514.7,1584.1999999999998,10076361.0,2240017.0,13315541.0,2373455.0,6741.3
Dallas,2012.0,1,1,3460280,764000000,2287971.0,81724.0,1612.6,800.4,1247.6,802.3,2599.3999999999996,897.8000000000001,2747.8,992.8,3613.9,1124.6,5052.7,1216.5,3420.3,1107.6000000000001,3959.6,1078.7,1401.4,753.2,1345.5,762.8999999999999,16527186.0,1776677.0,20686932.0,1682209.0,7328.100000000001,1588104.0,79629.0,1205.1999999999998,1012.2,805.3,954.3,2259.4,1130.7,2504.2,1189.9,3426.0,1393.1,5063.9,1508.8000000000002,3716.0999999999995,1427.1999999999998,4557.0,1398.2000000000003,1730.4,999.3000000000002,1732.3,1044.5,19035887.0,2239783.0,23308511.0,2202995.0,7502.6,1165336.0,79018.0,595.5,1036.5,485.50000000000006,1059.5,1634.3000000000002,1262.0,2104.1,1352.3999999999999,3190.7,1581.4,5255.099999999999,1789.7,4182.5,1708.3000000000002,5378.9,1692.3,2074.4,1260.7,2097.2000000000003,1290.7,21849090.0,2642521.0,622354.0,45142.0,699867.0,75777.0,3086.8,1956.6000000000001,2561.7,1917.5,3818.7000000000007,2136.4,3459.4,2211.8,4003.8,2222.1,4802.299999999999,2356.8999999999996,2198.0,1987.1999999999998,1964.0,1785.6000000000001,525.3000000000001,1665.2,480.0,1645.0,10236817.0,2314598.0,13273575.0,2373040.0,6600.9
Dallas,2011.0,1,1,2946949,561000000,2254223.0,81405.0,1586.2,755.7,1238.2,769.1999999999999,2643.3,961.5,2746.2,1016.3000000000001,3668.3,1080.8,5044.8,1201.6,3508.1000000000004,1099.1,3857.4,1065.1,1357.4,745.0999999999999,1351.6000000000001,702.4000000000001,16423583.0,1919500.0,20647354.0,1774772.0,7048.799999999999,1565568.0,79617.0,1158.7,941.0,798.0,968.0,2306.8,1136.1999999999998,2505.7000000000003,1253.9,3491.8,1351.6999999999998,5083.4,1493.0,3836.7,1360.4,4421.3,1384.7,1643.0,1030.2,1754.1,956.5,18847280.0,2235254.0,23293857.0,2290513.0,7257.8,1152010.0,77663.0,568.6,958.5,489.20000000000005,1123.9,1677.9,1308.1,2126.3,1394.3,3250.3999999999996,1524.1999999999998,5262.5,1782.7,4338.5,1678.7999999999997,5202.6,1697.1,1967.7999999999997,1295.2,2117.3999999999996,1205.1,21638588.0,2605196.0,743439.0,43270.0,688655.0,76177.0,3069.7,1913.5,2557.3,1838.4,3922.8,2118.6,3453.9,2147.3,4143.4,2205.2999999999997,4579.9,2235.1000000000004,2317.2,1984.6999999999998,1844.1,1747.1,531.2,1640.5,478.90000000000003,1616.3000000000002,10298105.0,2429316.0,13186647.0,2378945.0,6221.0
Denver,2021.0,0,1,1938645,1385000000,1188733.0,58752.0,614.6999999999999,678.8,357.4,660.5,763.4000000000001,759.0999999999999,836.8,750.7,1407.6999999999998,839.1999999999999,2213.7,915.5000000000001,1823.7000000000003,922.2,2772.3,1019.1,1413.0,755.2,1696.9,833.8000000000001,11853720.0,1453326.0,15479443.0,1785831.0,4745.700000000001,737163.0,50511.0,290.7,880.9,188.5,806.6,477.79999999999995,881.8999999999999,641.7,914.2,1127.6,1029.9,1977.4000000000003,1098.6000000000001,1857.8000000000002,1100.3,3165.1000000000004,1249.0,1796.9,1020.8000000000001,2275.1,1079.6000000000001,14427789.0,2085003.0,18045153.0,2296522.0,5022.0,571616.0,47173.0,171.5,976.8,131.0,942.8,353.1,1013.8,455.50000000000006,1018.0,888.4000000000001,1111.5,1868.8,1181.9,1895.1999999999998,1230.0,3475.0999999999995,1399.1,1987.8000000000002,1222.8,2572.4,1240.8,15937587.0,2090474.0,770416.0,40685.0,451570.0,47364.0,1023.5000000000001,1327.3,668.3,1325.7,1297.8000000000002,1490.1999999999998,1324.7999999999997,1378.6,2048.5,1531.5,2657.1000000000004,1644.7999999999997,1763.5,1625.6000000000001,1866.8,1494.3,645.7,1371.0,603.8,1317.1000000000001,7323714.0,1539895.0,10178049.0,2060990.0,4163.2
Denver,2020.0,0,1,0,1300000000,1130385.0,57673.0,610.0999999999999,690.9,342.8,639.0999999999999,839.3000000000001,716.5000000000001,976.6999999999999,795.4000000000001,1491.2000000000003,812.5999999999999,2222.0,912.0,1820.1000000000001,830.1,2754.2,943.1,1283.5,744.6,1459.7,752.4999999999999,11218415.0,1235500.0,14665455.0,1732937.0,4602.2,706770.0,49060.0,254.6,784.4999999999999,204.0,771.5999999999999,544.2,817.0999999999999,810.5,888.8,1237.7000000000003,915.3000000000001,1986.8999999999999,1015.6000000000001,1800.2000000000003,1033.5,3303.3,1169.7,1615.6,959.1,1943.8999999999999,969.1999999999998,13450917.0,1940517.0,17078904.0,2428795.0,4796.700000000001,549664.0,46056.0,125.79999999999998,888.5999999999999,141.89999999999998,907.6999999999998,406.2,907.0999999999999,667.9000000000001,985.1999999999998,1032.3,1001.8000000000001,1861.9999999999998,1107.6999999999998,1848.1000000000001,1160.7,3615.7,1336.8,1758.6999999999998,1117.7,2241.8999999999996,1135.4,14896120.0,2090514.0,704439.0,37667.0,423615.0,44960.0,1070.8999999999999,1410.3000000000002,608.5,1318.1999999999998,1443.1000000000001,1472.9,1288.8999999999996,1438.4999999999998,2146.5999999999995,1484.8999999999999,2731.6000000000004,1660.7999999999997,1781.3000000000002,1539.1,1655.3000000000002,1450.1999999999998,561.1,1395.6999999999998,512.3,1352.3,7019874.0,1592886.0,9316180.0,1729963.0,4072.4
Denver,2019.0,0,1,2993244,1300000000,1143726.0,35801.0,534.9,516.3000000000001,374.59999999999997,452.4,889.3999999999999,571.3000000000001,972.5999999999999,545.7,1486.6,609.0999999999999,2301.1000000000004,763.0999999999999,1896.7999999999997,653.4999999999999,2668.2,725.3,1161.1,516.7,1313.5,540.6999999999999,11086223.0,1222582.0,14065339.0,1466182.0,4583.6,717791.0,35952.0,295.70000000000005,688.8,213.2,696.9000000000001,591.2,772.0,825.4,765.6999999999999,1240.0,778.4000000000001,2120.7,953.6000000000001,1944.9,858.0999999999999,3136.0,980.6000000000001,1471.0,787.0,1761.4,850.8999999999999,12967393.0,1513672.0,16449868.0,2090286.0,4671.0,552825.0,35587.0,141.89999999999998,769.9000000000001,134.8,776.6999999999998,405.8999999999999,777.6999999999999,673.0999999999999,808.3,1075.9,871.3,2012.6000000000001,1040.4,2013.7000000000003,970.5999999999999,3453.9000000000005,1097.6999999999998,1642.3000000000002,908.6,2046.1000000000001,978.1000000000001,14390521.0,1659229.0,825627.0,46895.0,425935.0,36165.0,989.0,1092.8999999999999,692.2,1010.9,1582.7,1174.0,1389.6000000000001,1148.0,2064.1,1230.6,2680.6000000000004,1326.9,1669.2999999999997,1230.3,1604.4,1165.1999999999998,476.7,1081.0,450.70000000000005,1038.8,6885957.0,1369838.0,8918070.0,1527664.0,4088.7999999999993
Denver,2018.0,0,1,3015880,1200000000,1125141.0,33329.0,568.8,547.8,424.79999999999995,531.1,964.3999999999999,637.9000000000001,1037.1,606.4000000000001,1514.0,667.4,2423.4000000000005,811.4999999999999,1984.6999999999998,713.1000000000001,2581.4000000000005,795.2999999999998,1091.5,572.8,1210.8000000000002,597.9000000000001,10616331.0,1190205.0,13527601.0,1421826.0,4335.900000000001,708417.0,34374.0,331.5,585.0,216.7,628.3,590.2,661.6999999999999,861.4000000000001,685.2,1347.9,747.3,2296.5,907.6000000000001,1975.4,812.9000000000001,2968.1000000000004,916.2000000000002,1377.9,681.5999999999999,1635.7000000000003,749.4,12462273.0,1546393.0,15893765.0,2062540.0,4358.0,543896.0,34118.0,165.20000000000002,670.3999999999999,136.10000000000002,724.3,395.4,690.8,741.9000000000001,775.8,1134.2000000000003,783.1000000000001,2185.1000000000004,993.9000000000001,2073.3999999999996,928.2999999999997,3317.7,1055.0,1552.6,828.4,1899.4,881.1,13812509.0,1664289.0,1026869.0,60923.0,416724.0,34168.0,1008.1000000000001,1139.3,773.6000000000001,1107.5,1628.8000000000002,1257.1,1441.6,1182.8000000000002,2027.0,1306.7,2709.1000000000004,1402.1,1742.1000000000001,1378.7,1626.5,1261.1999999999998,443.0,1124.7999999999997,399.9,1079.3999999999999,6484552.0,1251415.0,8693991.0,1507876.0,3968.7
